"_id._bsontype";"_id.id";"allow_evaluation";"description";"duplicates_distance";"duplicates_search_closed";"duplicates_search_closed_range";"jurisdiction._bsontype";"jurisdiction.namespace";"jurisdiction.oid._bsontype";"jurisdiction.oid.id";"jurisdiction.db";"keywords";"notifications.comment";"notifications.status.0.status";"notifications.status.1.status";"notifications.worknote";"public";"public_requests";"service_code";"service_icon";"service_icon_design";"service_name";"service_workflow";"sponsoring_info._id._bsontype";"sponsoring_info._id.id";"type"
"ObjectID";"W\u0016RÅ\u0016P©:\u0006Ek";true;"Alumbrado Público";100;true;30;"DBRef";"Jurisdiction";"ObjectID";"W\u0016O¼\u0016P©M\u0003Ep";"open010_mad_desa";"";"[]";"closed";"reject";"[]";true;true;"0";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACQAAAAoCAYAAACWwljjAAAC2ElEQVRYR+2YT4hNURzHP/fOvW/eNDOxFStEKfmTLIQiycqWsZgwFmMSkj8zWRiEWKipKaKR2ExRSlmaUIrFFIoGC1koWUzCNPPuu/cenfvm8by8d37n3jeSnM1bvO/vdz73+zvn/M69jppA8RcNJx1QO/g90NQB7gKgFXCACPgM0SiElyG6Y/2o9kBeF/h94Myfhqg1ZwjxEwiOlH6Fww4odxW8TiAnTK9lnyDog/CaKEYO5J8B/xCQFyX+VTQOwfFSGQ1DBuR1Q+4cMNuUr/b/8QsodIB6VTeHAKgd8iPgrkoPk0RGJYeCfRmBvB7InQfaMgIB6jVMbQX1pmYus0O5IfB2GXaUlPULBAcgvJ4BKCnXBumMBl0I4QAEhzMAtbwEZ0mDgIBwCII9/xJQ/jG4axrkUAzhpbo7zbyom4ehaVuDgCah2A/FCxlK5h8Fvx9oyQ6l3kNhe93eZnbIWQT52+AszQikIBqGwo6MB6MO90+Bf8yyqVbNqz5AoRPikQYAkbV9yNqGJjWXrPw83n7InZ2+jFlWT70rlUpwL5IDJS49BHeFJY3e6lcg2CuKswDSS2gQPJ3YFSUvicah0A3RLVGMHZC3G3IDdp1fjcHkauDrDAC5G6H5BjhzRckTUXwfpjaJ9XYOJWfSXXAWCyeQnT2VyeyAkn05D9y1+nASQI1DdE+g+ymxB0p62xbhwta9awCK+riQDXug/CNw18myJ/foQQgOCvU2B2M5pS6Z7v7OLPMk8VuIbpp1FYoZdqgIxYtQ7BVDpQB6AO564aX/TwDpFtK0GdyF9fua+gjxmLG7V1tn71A5Q34U3JU1SmHvzI8lmu5zDKDbiH8anDlV5VMQP4VCl/G1+XdPk94h8TK1E/4HMvmlv8OJh/rGchz0i/kyYdBzFDudNp4J9cmHQeuhJtDvRScMgSed1kRnNVIB6RnquGXtSiVxaqBykiq3UrlSCfQd8C0lZE8676sAAAAASUVORK5CYII=";"{  ""size"": 70,  ""background"": ""#fff500"",  ""color"": ""#FFFFFF"",  ""format"": ""marker"",  ""char"": ""e812""}";"Alumbrado Público";"{""nodes"":[{""id"":""node1"",""name"":""Nuevo aviso"",""state"":""open"",""color"":""#004358"",""position"":{""x"":100,""y"":100}},{""id"":""node2"",""name"":""Aviso asignado"",""state"":""progress"",""color"":""#1F8A70"",""position"":{""x"":250,""y"":50}},{""id"":""node3"",""name"":""Resuelta por proveedor"",""state"":""pending"",""color"":""#FFE11A"",""position"":{""x"":400,""y"":100}},{""id"":""node4"",""name"":""Aviso cerrado"",""state"":""closed"",""color"":""#8fc63f"",""position"":{""x"":550,""y"":100}},{""id"":""node5"",""name"":""Aviso rechazado"",""state"":""reject"",""color"":""#968D28"",""position"":{""x"":400,""y"":175}},{""id"":""node6"",""name"":""Aviso duplicado"",""state"":""double"",""color"":""#053566"",""position"":{""x"":100,""y"":275}},{""id"":""node7"",""name"":""Aviso eliminado"",""state"":""deleted"",""color"":""#8F4100"",""position"":{""x"":400,""y"":275}}],""links"":[{""id"":""link1"",""fromNode"":""node1"",""toNode"":""node2"",""tasks"":[]},{""id"":""link2"",""fromNode"":""node2"",""toNode"":""node3"",""tasks"":[]},{""id"":""link3"",""fromNode"":""node3"",""toNode"":""node4"",""tasks"":[]},{""id"":""link4"",""fromNode"":""node1"",""toNode"":""node5"",""tasks"":[]},{""id"":""link5"",""fromNode"":""node1"",""toNode"":""node6"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node6"",""toNode"":""node7"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node5"",""toNode"":""node7"",""tasks"":[]}]}";"ObjectID";"W\u0016RÝ\u0016P©Ä\u0006Eo";"1"
"ObjectID";"W\u0016S9\u0016P©:\u0006En";true;"Farola Apagada";100;true;30;"DBRef";"Jurisdiction";"ObjectID";"W\u0016O¼\u0016P©M\u0003Ep";"open010_mad_desa";"";"[]";"closed";"reject";"[]";true;true;"1";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACQAAAAoCAYAAACWwljjAAADZUlEQVRYR+2YTYhOURjHf+eemyFGsRI7krLwzQIbX1mSIiZNw0hjUgwLH2mMjymDFEM+JzOTNKVkN0b5WhBJsTApChtlYVIWw8y99+ice1/zzrj3vedeo2bhWb7nOc/5ned5zv2f84o+hWIEmcgHVI5DLQ6bEEwDxgIC8ICvKJ7icxlFV+atZgZyqEZyAJgaQSSt6aF4hMcuoNsaLBOQ5CoOlcAo6wXgnYFSdFrNsQaSNOKwBxhtFXiw00c8qlE8SJ1rBeSwFclpYEJqwHgHfXLu47EO+F4yhgVQOS6dCJYkBPpBwDlgIhocnBg/DfQCjy2p/ZQK5FCF5CwwPmahEMZnH5LzOOyIAfJR3MWjBofNBFwomaVUIEkLjtmZPtbFNgCjf5VcQ5/AwdZHwA18GnG5jGAhPrsJaE0sWyqQywMEyxJgmpGcQXHHlEuwosivN8peOy7XDQz0E3AKn0N/A/QGwcyiAIXMNOPShmAGHpVIjiFYHPn14HMExTtcU+7pv+cHtOCzbbiACjBtuFxCsBT4hMcGJK0R+GfTU2EZm4DJgxYfBqAn0c7jYASKbnxqcLlpmtWjFsEsJIfNyRtsAQEX8dmZP0OSDhzWRP1QnJmwyRUP8TluGlo3r8N6JHuB8phFe/FpIOBkfiCHOiOeAbeLmnPgxCnu4bE6KlGatOjybkTxLD9QOHNmLIweCXuiLhpfazon3hQBHfhUJMLogdRjr50c6pEcBMpigr1H8Q3B/BT1/2K+1GkiawWk+yH8Hi0oubvkQd3MV/DNl7y0WQLpLO1HUg+MSYsZM/4Bj4qSvVOYZA0UZukxgrkZgeyzY91DBQLJRRy2Jyh6EmePEVbFLauNZMiQLpu+F2kpGGcVPHR6Sz+LUu9BOUqm9X45Lu3AFGug8GK20to/U4aynzafgEslpWIoaUYg643mdswMFF5ntVQMvbDFMWjtOkHAUWvAHEBdCFZZAukbQpMRVFvLDGQbOK9fZqD/Jcub6uGal7lkhYVdXiKYl8CRflVN2kBuoFBGGoFJQ2LrV+pz85bP8q9HLukYrrKUipM7Q/8KbuQBZdlpn2IOmIf5bMt5r4GqUYJXlv5WgvRHrJ+KBoF5CSaagiNlIoNmRJFsFDJ20RLZypyV4gVyAxWCFGcrb1aKgX4BjrVtGJRIWTIAAAAASUVORK5CYII=";"{  ""size"": 70,  ""background"": ""#faff00"",  ""color"": ""#FFFFFF"",  ""format"": ""marker"",  ""char"": ""e813""}";"Farola Apagada";"{""nodes"":[{""id"":""node1"",""name"":""Nuevo aviso"",""state"":""open"",""color"":""#004358"",""position"":{""x"":100,""y"":100}},{""id"":""node2"",""name"":""Aviso asignado"",""state"":""progress"",""color"":""#1F8A70"",""position"":{""x"":250,""y"":50}},{""id"":""node3"",""name"":""Resuelta por proveedor"",""state"":""pending"",""color"":""#FFE11A"",""position"":{""x"":400,""y"":100}},{""id"":""node4"",""name"":""Aviso cerrado"",""state"":""closed"",""color"":""#8fc63f"",""position"":{""x"":550,""y"":100}},{""id"":""node5"",""name"":""Aviso rechazado"",""state"":""reject"",""color"":""#968D28"",""position"":{""x"":400,""y"":175}},{""id"":""node6"",""name"":""Aviso duplicado"",""state"":""double"",""color"":""#053566"",""position"":{""x"":100,""y"":275}},{""id"":""node7"",""name"":""Aviso eliminado"",""state"":""deleted"",""color"":""#8F4100"",""position"":{""x"":400,""y"":275}}],""links"":[{""id"":""link1"",""fromNode"":""node1"",""toNode"":""node2"",""tasks"":[]},{""id"":""link2"",""fromNode"":""node2"",""toNode"":""node3"",""tasks"":[]},{""id"":""link3"",""fromNode"":""node3"",""toNode"":""node4"",""tasks"":[]},{""id"":""link4"",""fromNode"":""node1"",""toNode"":""node5"",""tasks"":[]},{""id"":""link5"",""fromNode"":""node1"",""toNode"":""node6"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node6"",""toNode"":""node7"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node5"",""toNode"":""node7"",""tasks"":[]}]}";"ObjectID";"W\u0016SQ\u0016P©Ä\u0006Er";"1"
"ObjectID";"W\u001e\u001c\u0016P©Ä\u0006Eu";true;"Calle Apagada";100;true;30;"DBRef";"Jurisdiction";"ObjectID";"W\u0016O¼\u0016P©M\u0003Ep";"open010_mad_desa";"";"[]";"closed";"reject";"[]";true;true;"2";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACQAAAAoCAYAAACWwljjAAAEYUlEQVRYR+2YW6xdQxjHfzOzWxI5igcSPV4Qog/VBC9uCaJ4cUlIXaKREEkbt7jVIZzTkgp6GqmGutclKtE2qUQaD6ptSNwSRFEOokL0iMppiGrPWjMyM2vtvdbe6zJrb4/m8Zxv/ddv/b9vvm9miwMGw4BLcBqC49C8B/w8kJpIgQQXobgTzVtoVtaIDqMYRTIfmA2oTPw/GL5B8wqa8RqdIRSrEBxKxAjwLW0gyR0olgHTxCxH82ihmGQJituBI2teZo3/joi7MGwqiB2ixYsILgV+JOIqDB93gOwTitVIrgf2F0Ip1iK5Bmg1SMveAq0szCQxS9C86jTbDqVvUDyLZCGwLyekWIHkZmBmA5g0dIqYETRrgCzMnuTvL7Q1e4C8U3ko+B0LBIf3AZM+MkHElSjuTdLUC1PoUJFTmueQLACG+wSK23UkuAQohqkEyjv1N5onk1Q2hbIwb2OYSj6qHKYWaHCoZjCBQI+4VEkuB5o4ZTvuOxh+azujeQ3D92hWl6a+sKiz0S2+RCDQfNoAqghmA5Kr0awn5oZBgeYAXwdCWZh3MezOOONhYBaa5wcFeh/B6ckX1UFVw4BG8xQxNw3i0CYEF2cEyqBmVzrjBWyzHSsdS0FFLRlB8QBwcBfUDiSXAX+heRo4ysVIrgD2ulrxvWtW5rldrjkaPujfITiBGbwJnNglYp3qQBk+QXBOBYxB8zqxq6XyVbvLfC9ahp3yvXMsC2UH7h8lzliVX4hYiGHL4EB+IG5BcGpGzBbwVgyTSZrsmWiqpKPHbrBWFXMqHOSQDZbcgmI5cAjgYSyAL/g9GD5EcEFJ85xg2p17vqqdhcFA3qVtCOb1wGg2IJiLYVfSPPfRGchHo3mGmEW1MEG7LKvij5snAX8mzkyi2Yjk2mQ3ZVuChxKcS8zDGN7474HgWFo8kaTGwqxLTpiHtV9m+ALDR8nJchrN48Q85j4iZDVM2ToEFwK/onkZyWKgA5O+sBsqZhzN0hCe3iNs8VO2ftYjON9t3yqYPNQ2pBuktgeNE3N/LVSAQ3mYiMXuDiY4olbcsAPBKW6HhkLVAFmYjQjOA34iYhGKEQRn1cL4AFtD9o4XI93VyY7XlcTc18/oGKbFS8k4sPerWzFspsVWBGfbC0sAlAeKuQfFg9i7n32uCqrEoWIYT2BPjwsQuaFZzGaYcDfYdOWhVrn7WPcqAJpDizUIzgR2YmvGd2W/WmxvnDLrULokoyjn1Aw0vVBdQNUwHqi/lGWdyEPZE2TnwJYDktyG4iEMPxBzY8m5ZQjBfATHI9xcK0vXbgw7S6e75G53aTRus8xti/SkTHCGm0l1P6tUp65TzFWV7+dflBu6AX2oWNL/fLMCwTFdARrDdiL3o0TYuMgK9A0UsOf7CvkfqM62kHbb1jhgmAesBU6uE07+/zlw3UzBZ4HxQf2/R2u/YUzAaNVLDCw9SDAWCpLGNXIoK17hVmNXcrus6Rd0x2fd6teVrOa/TO83J0AXQdwAAAAASUVORK5CYII=";"{  ""size"": 70,  ""background"": ""#faff00"",  ""color"": ""#FFFFFF"",  ""format"": ""marker"",  ""char"": ""e877""}";"Calle Apagada";"{""nodes"":[{""id"":""node1"",""name"":""Nuevo aviso"",""state"":""open"",""color"":""#004358"",""position"":{""x"":100,""y"":100}},{""id"":""node2"",""name"":""Aviso asignado"",""state"":""progress"",""color"":""#1F8A70"",""position"":{""x"":250,""y"":50}},{""id"":""node3"",""name"":""Resuelta por proveedor"",""state"":""pending"",""color"":""#FFE11A"",""position"":{""x"":400,""y"":100}},{""id"":""node4"",""name"":""Aviso cerrado"",""state"":""closed"",""color"":""#8fc63f"",""position"":{""x"":550,""y"":100}},{""id"":""node5"",""name"":""Aviso rechazado"",""state"":""reject"",""color"":""#968D28"",""position"":{""x"":400,""y"":175}},{""id"":""node6"",""name"":""Aviso duplicado"",""state"":""double"",""color"":""#053566"",""position"":{""x"":100,""y"":275}},{""id"":""node7"",""name"":""Aviso eliminado"",""state"":""deleted"",""color"":""#8F4100"",""position"":{""x"":400,""y"":275}}],""links"":[{""id"":""link1"",""fromNode"":""node1"",""toNode"":""node2"",""tasks"":[]},{""id"":""link2"",""fromNode"":""node2"",""toNode"":""node3"",""tasks"":[]},{""id"":""link3"",""fromNode"":""node3"",""toNode"":""node4"",""tasks"":[]},{""id"":""link4"",""fromNode"":""node1"",""toNode"":""node5"",""tasks"":[]},{""id"":""link5"",""fromNode"":""node1"",""toNode"":""node6"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node6"",""toNode"":""node7"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node5"",""toNode"":""node7"",""tasks"":[]}]}";"ObjectID";"W\u001e\u001eª\u0016P©:\u0006Et";"1"
"ObjectID";"W\u001e\u001eÔ\u0016P©:\u0006Ew";true;"Traslado Farola";100;true;30;"DBRef";"Jurisdiction";"ObjectID";"W\u0016O¼\u0016P©M\u0003Ep";"open010_mad_desa";"";"[]";"closed";"reject";"[]";true;true;"3";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACQAAAAoCAYAAACWwljjAAACd0lEQVRYR+3Yv4sVVxjG8c+5M2oa/wHFxkJQi9gYtFDBTgyKlgFDIEaDWmgKixSJEkQTMQRRTLGgRgRDECQK2lhYpIqiFooYLMR0dgkILjNzwszumuuyOvfMZXHBe7p7z3ve9zvPe97zK4xH0RxqYVigzEk9O5CLbivsxcPOnzgUULBO7qzKJZVrcudVflX65l0ArZA5oGeb6AGeCzaK/lQaE/3WCaqzQrnfBR8jzBD4b4VdouvJUJ2AMkf0fIUP3hCwrpSbCtvxbxJUMlCwSW4Mi1oClSo/K+2bPaDMmJ7PkwJEDxVWDjwmWaGBPXc0TAbKnNLzCV40a49mXS0nw9cTfD5eYp7oqcJHSWgdgMYEa5s0ZH7CP6/WnbrsM/sVtqjTO2WXQjQCalPrfVLonGB1UsnX6nVQ6FhTZYXdTcBgidIXTSbq/4OtSjvlbuGZwta2LL3WnwwUrJG7oHJZ5Q+ZLxU2N04zRyePIXdljin9oHJqdoEmAl8SLGvKu95GSqdFV2XOiu4IVgrWK2zD49kH6tkjc1Dpa8EG0ROVM3IXlY7L/Cj6S9ksoGktOWUT7hfK3RAsbWbORCsmV+nx5lfpu2ZzTW0dgVLDDG4/BNAy81zB8mnRXjRbSeXE4BR9lp2B6n0r9wsWTws8rvJ953N1ZyDmmEJTsvQf2lIPYzPldAiFJtyNgNpKZaTQSKHhXz/+v6vNkbKvr0WfNpmNHiVfe6ZPiaHXobY5lto/AmpTbKbHnTeOGY9W4Rw+bHM82X8fn80P7g1oP+NrU+vYl9GhwLdvM4wcXhAcanU2zSBJof6xb1ErWZV+v52Bppz0q9VVlX6g/wDPHEMYlRd9yAAAAABJRU5ErkJggg==";"{  ""size"": 70,  ""background"": ""#faff00"",  ""color"": ""#FFFFFF"",  ""format"": ""marker"",  ""char"": ""e885""}";"Traslado Farola";"{""nodes"":[{""id"":""node1"",""name"":""Nuevo aviso"",""state"":""open"",""color"":""#004358"",""position"":{""x"":100,""y"":100}},{""id"":""node2"",""name"":""Aviso asignado"",""state"":""progress"",""color"":""#1F8A70"",""position"":{""x"":250,""y"":50}},{""id"":""node3"",""name"":""Resuelta por proveedor"",""state"":""pending"",""color"":""#FFE11A"",""position"":{""x"":400,""y"":100}},{""id"":""node4"",""name"":""Aviso cerrado"",""state"":""closed"",""color"":""#8fc63f"",""position"":{""x"":550,""y"":100}},{""id"":""node5"",""name"":""Aviso rechazado"",""state"":""reject"",""color"":""#968D28"",""position"":{""x"":400,""y"":175}},{""id"":""node6"",""name"":""Aviso duplicado"",""state"":""double"",""color"":""#053566"",""position"":{""x"":100,""y"":275}},{""id"":""node7"",""name"":""Aviso eliminado"",""state"":""deleted"",""color"":""#8F4100"",""position"":{""x"":400,""y"":275}}],""links"":[{""id"":""link1"",""fromNode"":""node1"",""toNode"":""node2"",""tasks"":[]},{""id"":""link2"",""fromNode"":""node2"",""toNode"":""node3"",""tasks"":[]},{""id"":""link3"",""fromNode"":""node3"",""toNode"":""node4"",""tasks"":[]},{""id"":""link4"",""fromNode"":""node1"",""toNode"":""node5"",""tasks"":[]},{""id"":""link5"",""fromNode"":""node1"",""toNode"":""node6"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node6"",""toNode"":""node7"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node5"",""toNode"":""node7"",""tasks"":[]}]}";"ObjectID";"W\u001e\u001eç\u0016P©Ý\u0005Ez";"1"
"ObjectID";"W\u001e v\u0016P©:\u0006E";true;"Nueva instalación alumbrado";100;true;30;"DBRef";"Jurisdiction";"ObjectID";"W\u0016O¼\u0016P©M\u0003Ep";"open010_mad_desa";"";"[]";"closed";"reject";"[]";true;true;"5";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACQAAAAoCAYAAACWwljjAAABxElEQVRYR+3YPYsUQRDG8d/MrHcmmxiLkSCcoCaGxhqKZoIiCCKYiaAmuhuIaKTICYJvIPoVVDDXUA0u1EA/gHiBeGxPyw7euse+zMxGG3SnVf3MU/+qaWY624qiJVrZuKHcJYXb2DPD4tD7bwSUoq9K60pP/+V3Ffpyp8Y0VrA6Uy/6YuAMNqqcHYYKT+QutOQ1UHoluKfjtcyhoWwLjU3BZaWXixmKNgwcxF6F63LnsAvfsR/fBA+UnsudVFhHd47BOYYyRxWeid4J+tisiBWuCe4rPZoQHrY4dwW78cPARdGbKXlDevsEV0UfsabjIX4aOD3K39GyqoeOK/RkDlRzwi/BY6W7M6rs6vggs1ZRCTNbPiR6R+7ESKf0VnCjKmR7TRhq0fxRasd7mWOV6eDmIhLJUGNqqWV1qBKhRCidQ9NmIJ3UdW9GIpQI1RGoi6cZSoTqCNTF0wwlQnUE6uJLMUO5szP/2////9eVMhlf+CN/6Qy1r73ZjoUJNZNvn7V8htrUsBUdwQscbrjvM86vZD41zG919zbS/BP1Mm7Ne0ikv5rpNTUyuh9qu2E7fw6t1lTGPbS5nZzqfZzWolTGhf8C2D44GJVdcr8AAAAASUVORK5CYII=";"{  ""size"": 70,  ""background"": ""#faff00"",  ""color"": ""#FFFFFF"",  ""format"": ""marker"",  ""char"": ""e851""}";"Nueva instalación alumbrado";"{""nodes"":[{""id"":""node1"",""name"":""Nuevo aviso"",""state"":""open"",""color"":""#004358"",""position"":{""x"":100,""y"":100}},{""id"":""node2"",""name"":""Aviso asignado"",""state"":""progress"",""color"":""#1F8A70"",""position"":{""x"":250,""y"":50}},{""id"":""node3"",""name"":""Resuelta por proveedor"",""state"":""pending"",""color"":""#FFE11A"",""position"":{""x"":400,""y"":100}},{""id"":""node4"",""name"":""Aviso cerrado"",""state"":""closed"",""color"":""#8fc63f"",""position"":{""x"":550,""y"":100}},{""id"":""node5"",""name"":""Aviso rechazado"",""state"":""reject"",""color"":""#968D28"",""position"":{""x"":400,""y"":175}},{""id"":""node6"",""name"":""Aviso duplicado"",""state"":""double"",""color"":""#053566"",""position"":{""x"":100,""y"":275}},{""id"":""node7"",""name"":""Aviso eliminado"",""state"":""deleted"",""color"":""#8F4100"",""position"":{""x"":400,""y"":275}}],""links"":[{""id"":""link1"",""fromNode"":""node1"",""toNode"":""node2"",""tasks"":[]},{""id"":""link2"",""fromNode"":""node2"",""toNode"":""node3"",""tasks"":[]},{""id"":""link3"",""fromNode"":""node3"",""toNode"":""node4"",""tasks"":[]},{""id"":""link4"",""fromNode"":""node1"",""toNode"":""node5"",""tasks"":[]},{""id"":""link5"",""fromNode"":""node1"",""toNode"":""node6"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node6"",""toNode"":""node7"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node5"",""toNode"":""node7"",""tasks"":[]}]}";"ObjectID";"W\u001e \u0016P©Ý\u0005E";"1"
"ObjectID";"W\u001e \u0016P©À\u0006Ep";true;"Arbolado y Zonas Verdes";100;true;30;"DBRef";"Jurisdiction";"ObjectID";"W\u0016O¼\u0016P©M\u0003Ep";"open010_mad_desa";"";"[]";"closed";"reject";"[]";true;true;"6";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACQAAAAoCAYAAACWwljjAAAD4klEQVRYR+2Ya0hTYRjH/9tSt+mYTdekvOQl06y0ELGiCArtAoJdyC5kdNHIiqBEyy5aSWgYiaZmRKmZGVqUBV39kFB0xYLoYi5MM53XpXndzuI9oEzn2dmOjvWh9+t5Lr/zf5/ned9zeMEvoMM/tHjjAdrvfhar5Fsgs1GAAoWGvloUNqbjruoy51fkDJTsXYAV8s0QQDAieT/Vi2u/MpBXf4wTFCegdYo92OeRBjHfYcyk7YMq9FLdcLHzAB98dGk6UdVRgfTve9FDdRkF5QSUMfMOlkyOMEsBHXR4rX6K+C9rjEKZBCTmSxDrloJw5410vfDAMwtmyFijG0RpUxbO1x1k9GcFIjCpviVY4LjCoF64UBGlfms68KC1GDk/kgzUYgWKnpqIXa7HYccXccnP6KOFFg9aipFcGz3ChhUoy/8hQqVhEwozFKyH6kZWXQLKmnOG47MClQZ+hJdolkWASNBHbaVIqokyDSjJ6xJWy7fChmdrMaBX6qeI+7ScHchStaP/ZqTAK1RXcEq5gx0oP+AZ5kkWW0wZEnis2cRYQ5auHabCtjoQAbujuozTyp00IyPQaZ/rCHOO4jyVTd1rsm23VZdwRhlrHGih40oc8cqHwtbV1Nic7EbPIqNzKHJKDA5Mz2A81TkR6DmZVdTEL9x5ExI9c+AgkI43t4G/VqfBS/VjpCpjoBpoYG97YkEO1tyASsyyD2YEGtQNoI/qgVggoQ/fXuoPujVqyG2nMvqMrht9Q9ajI0K+HXHuZyCzmWKQoG2wie6Q2Q6hiP8SiXjPLLgJZ+BbzwdEKmLoy9lYS61pR/r3ODxqu2HwmBWIeIRKwxHjlgxfcRDs+EL0U33o1LTAycYFnZpW+iZQ1XEP3qIAfP7zDsW/ziHNtwyeIn+DhETR+y2FSFXuGhPWJCAm7ZfKIrFWsRuBkkUQ8e1ps8r2W5BMckSAQwjqe2vgKvSmt5N8BDT316O8OQ+FjWmM2zkuoKGoo6c6mwrGOsQiQJXt5Uj4uo5TZ04IUNGct/Czn08DkHYuacpEZt0h6wFd8H+CEOkyGoBsV8HPNFxsOG49oJK5H+AjnkMDkDmU/SMRN5uyrQPkLvTFeb/7cBP6DCtU1HgWufVHrQO0TLYeh73yIJ0kGwa411KAlNpt1gGKdT2J6GkJI+7d77ueY+fHRdYBSp1xA2FOG0Ykbx5owNGaTajuqjIbakLa3uysRhz+A7Gp+e8pxEas/zzoFYIEWlzlAYGm+OmA91oBtlWHoNoUe2LD6UdP8AskAzjBkiTlzQLazqzFCYhkYFKLiyr6xJyBhoKMUouTKvpAfwG/qatg6NTEaQAAAABJRU5ErkJggg==";"{  ""size"": 70,  ""background"": ""#34c700"",  ""color"": ""#FFFFFF"",  ""format"": ""marker"",  ""char"": ""e891""}";"Arbolado y Zonas Verdes";"{""nodes"":[{""id"":""node1"",""name"":""Nuevo aviso"",""state"":""open"",""color"":""#004358"",""position"":{""x"":100,""y"":100}},{""id"":""node2"",""name"":""Aviso asignado"",""state"":""progress"",""color"":""#1F8A70"",""position"":{""x"":250,""y"":50}},{""id"":""node3"",""name"":""Resuelta por proveedor"",""state"":""pending"",""color"":""#FFE11A"",""position"":{""x"":400,""y"":100}},{""id"":""node4"",""name"":""Aviso cerrado"",""state"":""closed"",""color"":""#8fc63f"",""position"":{""x"":550,""y"":100}},{""id"":""node5"",""name"":""Aviso rechazado"",""state"":""reject"",""color"":""#968D28"",""position"":{""x"":400,""y"":175}},{""id"":""node6"",""name"":""Aviso duplicado"",""state"":""double"",""color"":""#053566"",""position"":{""x"":100,""y"":275}},{""id"":""node7"",""name"":""Aviso eliminado"",""state"":""deleted"",""color"":""#8F4100"",""position"":{""x"":400,""y"":275}}],""links"":[{""id"":""link1"",""fromNode"":""node1"",""toNode"":""node2"",""tasks"":[]},{""id"":""link2"",""fromNode"":""node2"",""toNode"":""node3"",""tasks"":[]},{""id"":""link3"",""fromNode"":""node3"",""toNode"":""node4"",""tasks"":[]},{""id"":""link4"",""fromNode"":""node1"",""toNode"":""node5"",""tasks"":[]},{""id"":""link5"",""fromNode"":""node1"",""toNode"":""node6"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node6"",""toNode"":""node7"",""tasks"":[]},{""id"":""link6"",""fromNode"":""node5"",""toNode"":""node7"",""tasks"":[]}]}";"ObjectID";"W\u001e »\u0016P©8\u0006Er";"1"
